Ref	Pos	Value	ReadCount	x	y
JN555585+	143947	0.0882330318392846	0	30764	0.00412866274951814
JN555585+	143948	0.0860330295609143	0	30765	0.00412866274951814
JN555585+	143949	0.0596330022205035	1	30766	0.00412866274951814
JN555585+	143950	0.0422844128253748	0	30767	0.00412866274951814
JN555585+	143951	0.0278272549961049	0	30768	0.00412866274951814
JN555585+	143952	0.0189923252115473	1	30769	0.00412866274951814
JN555585+	143953	0.0189923252115473	2	30770	0.00412866274951814
JN555585+	143954	0.0278272549961049	4	30771	0.00412866274951814
JN555585+	143955	0.0422844128253748	2	30772	0.00412866274951814
JN555585+	143956	0.0596330022205035	4	30773	0.00412866274951814
JN555585+	143957	0.0623101880916492	0	30774	0.00412866274951814
JN555585+	143958	0.0422844128253748	4	30775	0.00412866274951814
JN555585+	143959	0.0623101880916492	2	30776	0.00412866274951814
JN555585+	143960	0.0623101880916492	1	30777	0.00412866274951814
JN555585+	143961	0.0860330295609143	5	30778	0.00412866274951814
JN555585+	143962	0.0860330295609143	0	30779	0.00412866274951814
JN555585+	143963	0.0827137278777682	7	30780	0.00412866274951814
JN555585+	144136	0.092197556713601	0	30781	0.00412866274951814
JN555585+	144137	0.0464064655767756	0	30782	0.00412866274951814
JN555585+	144138	0.0464064655767756	2	30783	0.00412866274951814
JN555585+	144139	0.0483379151231812	1	30784	0.00412866274951814
JN555585+	144140	0.0464064655767756	3	30785	0.00412866274951814
JN555585+	144141	0.0326534204698899	1	30786	0.00412866274951814
JN555585+	144142	0.0326534204698899	1	30787	0.00412866274951814
JN555585+	144143	0.021433831040596	0	30788	0.00412866274951814
JN555585+	144144	0.021433831040596	0	30789	0.00412866274951814
JN555585+	144145	0.00956001146887057	1	30790	0.00412866274951814
JN555585+	144146	0.00956001146887057	0	30791	0.00412866274951814
JN555585+	144147	0.00546987019413605	0	30792	0.00412866274951814
JN555585+	144148	0.00502172854793247	3	30793	0.00412866274951814
JN555585+	144149	0.00777259912182133	2	30794	0.00412866274951814
JN555585+	144150	0.0189923252115473	2	30795	0.00412866274951814
JN555585+	144151	0.0278272549961049	7	30796	0.00412866274951814
JN555585+	144152	0.0422844128253748	3	30797	0.00412866274951814
JN555585+	144153	0.0294901675163758	0	30798	0.00412866274951814
JN555585+	144154	0.0143249936096624	0	30799	0.00412866274951814
JN555585+	144155	0.00956001146887057	1	30800	0.00412866274951814
JN555585+	144156	0.00956001146887057	3	30801	0.00412866274951814
JN555585+	144157	0.0311006573126729	2	30802	0.00412866274951814
JN555585+	144158	0.0311006573126729	0	30803	0.00412866274951814
JN555585+	144159	0.00956001146887057	1	30804	0.00412866274951814
JN555585+	144160	0.00956001146887057	0	30805	0.00412866274951814
JN555585+	144161	0.00905977836332612	1	30806	0.00412866274951814
JN555585+	144162	0.00591470664118643	1	30807	0.00412866274951814
JN555585+	144163	0.00591470664118643	1	30808	0.00412866274951814
JN555585+	144164	0.00591470664118643	5	30809	0.00412866274951814
JN555585+	144165	0.00635316281660185	0	30810	0.00412866274951814
JN555585+	144166	0.00239906656095716	0	30811	0.00412866274951814
JN555585+	144167	0.000826387847471787	0	30812	0.00412866274951814
JN555585+	144168	0.000826387847471787	1	30813	0.00412866274951814
JN555585+	144169	0.000494377896847217	0	30814	0.00412866274951814
JN555585+	144170	0.000290877270394608	0	30815	0.00412866274951814
JN555585+	144171	0.000494377896847217	3	30816	0.00412866274951814
JN555585+	144172	0.000494377896847217	4	30817	0.00421223930489254
JN555585+	144173	0.000600753224310947	3	30818	0.00421223930489254
JN555585+	144174	0.00162175346606429	0	30819	0.00428776712772261
JN555585+	144175	0.000659101883825948	1	30820	0.00428776712772261
JN555585+	144176	0.000547165653332977	0	30821	0.00428776712772261
JN555585+	144177	0.000323293192347381	1	30822	0.00428776712772261
JN555585+	144178	0.000168304565511086	0	30823	0.00428776712772261
JN555585+	144179	4.7085343229267e-05	1	30824	0.00428776712772261
JN555585+	144180	4.7085343229267e-05	2	30825	0.00428776712772261
JN555585+	144181	0.000168304565511086	2	30826	0.00428776712772261
JN555585+	144182	0.000547165653332977	3	30827	0.00430873204166794
JN555585+	144183	0.000600143105932654	1	30828	0.00430873204166794
JN555585+	144184	0.000659101883825948	3	30829	0.00430873204166794
JN555585+	144185	0.00175154822493347	0	30830	0.00439007902017133
JN555585+	144186	0.00175154822493347	0	30831	0.00439217517076205
JN555585+	144187	0.00175154822493347	0	30832	0.00439217517076205
JN555585+	144188	0.000600143105932654	1	30833	0.00439217517076205
JN555585+	144189	0.000600143105932654	1	30834	0.00439217517076205
JN555585+	144190	0.000600143105932654	0	30835	0.00439217517076205
JN555585+	144191	0.000659101883825948	2	30836	0.00439217517076205
JN555585+	144192	0.00107841907844067	1	30837	0.00439217517076205
JN555585+	144193	0.000430127554267184	0	30838	0.00439217517076205
JN555585+	144194	0.00107841907844067	5	30839	0.00439217517076205
JN555585+	144195	0.00187866005445752	0	30840	0.00439217517076205
JN555585+	144196	0.00299010585447994	3	30841	0.00439217517076205
JN555585+	144197	0.00495650996221345	0	30842	0.00439217517076205
JN555585+	144198	0.00299010585447994	2	30843	0.00439217517076205
JN555585+	144199	0.00529616158082089	3	30844	0.00439217517076205
JN555585+	144200	0.00495650996221345	1	30845	0.00439217517076205
JN555585+	144201	0.00299010585447994	7	30846	0.00439217517076205
JN555585+	144202	0.00299010585447994	1	30847	0.00439217517076205
JN555585+	144203	0.00299010585447994	0	30848	0.00439217517076205
JN555585+	144204	0.0046790480765892	4	30849	0.00439217517076205
JN555585+	144205	0.00529616158082089	1	30850	0.00439217517076205
JN555585+	144206	0.0046790480765892	9	30851	0.00439217517076205
JN555585+	144207	0.00807201236207621	2	30852	0.00439217517076205
JN555585+	144208	0.0258216910251425	3	30853	0.00439217517076205
JN555585+	144209	0.053571522571456	13	30854	0.00439217517076205
JN555585+	144210	0.0758302733926836	0	30855	0.00439217517076205
JN555585+	144211	0.0758302733926836	1	30856	0.00439217517076205
JN555585+	144212	0.0758302733926836	0	30857	0.00439217517076205
JN555585+	144214	0.0758302733926836	0	30858	0.00439217517076205
JN555585+	144215	0.0758302733926836	1	30859	0.00439217517076205
JN555585+	144216	0.0551203503787017	1	30860	0.00439217517076205
JN555585+	144217	0.0289428281583935	0	30861	0.00439217517076205
JN555585+	144218	0.0289428281583935	0	30862	0.00439217517076205
JN555585+	144219	0.0289428281583935	1	30863	0.00439217517076205
JN555585+	144220	0.0551203503787017	2	30864	0.00439217517076205
JN555585+	144221	0.0776423916564219	1	30865	0.00439217517076205
JN555585+	144222	0.0565679307647911	1	30866	0.00439217517076205
JN555585+	144223	0.0565679307647911	3	30867	0.00439217517076205
JN555585+	144224	0.0579127115083314	1	30868	0.00439217517076205
JN555585+	144225	0.0793257587322548	2	30869	0.00439217517076205
JN555585+	144371	0.0886466607220335	0	30870	0.00439217517076205
JN555585+	144372	0.0886466607220335	0	30871	0.00439217517076205
JN555585+	144373	0.0881294176423285	2	30872	0.00439217517076205
JN555585+	144823	0.0874827092848003	0	30873	0.00439217517076205
JN555585+	144824	0.0867064518121368	1	30874	0.00439217517076205
JN555585+	144825	0.0637637309541357	0	30875	0.00439217517076205
JN555585+	144826	0.0455552223366449	1	30876	0.00439217517076205
JN555585+	144827	0.0637637309541357	2	30877	0.00439217517076205
JN555585+	144828	0.0643628855030349	0	30878	0.00439217517076205
JN555585+	144829	0.0637637309541357	1	30879	0.00439217517076205
JN555585+	144830	0.0637637309541357	2	30880	0.00439217517076205
JN555585+	144831	0.0874827092848003	1	30881	0.00439217517076205
JN555585+	144832	0.0643628855030349	0.5	30882	0.00439217517076205
JN555585+	144833	0.0460907667077525	0	30883	0.00439217517076205
JN555585+	144834	0.0327380645112153	0	30884	0.00439217517076205
JN555585+	144835	0.0111159046762506	0	30885	0.00439217517076205
JN555585+	144836	0.00190604087592091	0	30886	0.00439217517076205
JN555585+	144837	0.00318814950786406	2	30887	0.00439217517076205
JN555585+	144838	0.00318814950786406	0	30888	0.00439217517076205
JN555585+	144839	0.00190604087592091	0	30889	0.00439217517076205
JN555585+	144840	0.00112196474165923	0	30890	0.00439217517076205
JN555585+	144841	0.000650410707603663	1	30891	0.00439217517076205
JN555585+	144842	0.000371407904120656	0	30892	0.00439217517076205
JN555585+	144843	0.000371407904120656	0	30893	0.00439217517076205
JN555585+	144844	0.000208953441553012	0	30894	0.00439217517076205
JN555585+	144845	0.00011583773100686	1	30895	0.00439217517076205
JN555585+	144846	0.00011583773100686	0	30896	0.00439217517076205
JN555585+	144847	0.00011583773100686	0	30897	0.00439217517076205
JN555585+	144848	6.32860348792824e-05	0	30898	0.00439217517076205
JN555585+	144849	6.32860348792824e-05	2	30899	0.00439217517076205
JN555585+	144850	8.49569296649178e-05	0	30900	0.00439217517076205
JN555585+	144851	1.07083163398571e-05	0	30901	0.00439217517076205
JN555585+	144852	5.56750516185312e-06	0	30902	0.00439217517076205
JN555585+	144853	5.56750516185312e-06	0	30903	0.00439217517076205
JN555585+	144854	4.88013399471277e-06	0	30904	0.00439217517076205
JN555585+	144855	1.67240188139133e-06	0	30905	0.00439217517076205
JN555585+	144856	1.67240188139133e-06	1	30906	0.00439217517076205
JN555585+	144857	8.28261851569631e-07	0	30907	0.00439217517076205
JN555585+	144858	1.67240188139133e-06	2	30908	0.00439217517076205
JN555585+	144859	4.88013399471277e-06	2	30909	0.00439217517076205
JN555585+	144860	1.3168054287505e-05	0	30910	0.00439217517076205
JN555585+	144861	4.88013399471277e-06	0	30911	0.00439217517076205
JN555585+	144862	2.48099917311492e-06	0	30912	0.00439217517076205
JN555585+	144863	2.48099917311492e-06	0	30913	0.00439217517076205
JN555585+	144864	7.19054616003845e-07	1	30914	0.00439217517076205
JN555585+	144865	2.48099917311492e-06	2	30915	0.00439217517076205
JN555585+	144866	6.86906153796298e-06	0	30916	0.00439217517076205
JN555585+	144867	6.86906153796298e-06	1	30917	0.00439217517076205
JN555585+	144868	6.86906153796298e-06	1	30918	0.00439217517076205
JN555585+	144869	1.3168054287505e-05	2	30919	0.00439217517076205
JN555585+	144870	3.31148646610497e-05	1	30920	0.00439217517076205
JN555585+	144871	6.09770759764887e-05	2	30921	0.00439217517076205
JN555585+	144872	0.000248075843547773	2	30922	0.00439217517076205
JN555585+	144873	0.000892024568859118	4	30923	0.00439217517076205
JN555585+	144874	0.00105502557070392	0	30924	0.00439217517076205
JN555585+	144875	0.00105502557070392	0	30925	0.00439217517076205
JN555585+	144876	0.00174777982854411	4	30926	0.00439217517076205
JN555585+	144877	0.00326317976757004	0	30927	0.00439217517076205
JN555585+	144878	0.00174777982854411	0	30928	0.00439217517076205
JN555585+	144879	0.00174777982854411	1	30929	0.00439217517076205
JN555585+	144880	0.00174777982854411	0	30930	0.00439217517076205
JN555585+	144881	0.00105502557070392	0	30931	0.00439217517076205
JN555585+	144882	0.00105502557070392	0	30932	0.00439217517076205
JN555585+	144883	0.00105502557070392	1	30933	0.00439217517076205
JN555585+	144884	0.00105502557070392	1	30934	0.00439217517076205
JN555585+	144885	0.000626897240215421	1	30935	0.00439217517076205
JN555585+	144886	0.000626897240215421	1	30936	0.00439217517076205
JN555585+	144887	0.00105502557070392	2	30937	0.00439217517076205
JN555585+	144888	0.00201831431430366	0	30938	0.00439217517076205
JN555585+	144889	0.00105502557070392	2	30939	0.00439217517076205
JN555585+	144890	0.00122859111009139	0	30940	0.00439217517076205
JN555585+	144891	0.00201831431430366	2	30941	0.00439217517076205
JN555585+	144892	0.00230051632365164	0	30942	0.00439217517076205
JN555585+	144893	0.00230051632365164	1	30943	0.00439217517076205
JN555585+	144894	0.00122859111009139	3	30944	0.00439217517076205
JN555585+	144895	0.00230051632365164	1	30945	0.00439217517076205
JN555585+	144896	0.0014111477921487	0	30946	0.00439217517076205
JN555585+	144897	0.0014111477921487	0	30947	0.00439217517076205
JN555585+	144898	0.0014111477921487	1	30948	0.00439217517076205
JN555585+	144899	0.0014111477921487	0.16666667163372	30949	0.00439217517076205
JN555585+	144900	0.0014111477921487	0	30950	0.00439217517076205
JN555585+	144901	0.0014111477921487	1	30951	0.00439217517076205
JN555585+	144902	0.000851862499652113	0	30952	0.00439217517076205
JN555585+	144903	0.0014111477921487	4	30953	0.00439217517076205
JN555585+	144904	0.0014111477921487	2	30954	0.00439217517076205
JN555585+	144905	0.00412866274951814	6	30955	0.00439217517076205
JN555585+	144906	0.00485662138419659	1	30956	0.00439217517076205
JN555585+	144907	0.00457352635959953	1	30957	0.00439217517076205
JN555585+	144908	0.00288980385316685	0	30958	0.00439217517076205
JN555585+	144909	0.00457352635959953	2	30959	0.00439217517076205
JN555585+	144910	0.00502172854793247	0	30960	0.00439217517076205
JN555585+	144911	0.00319181682592935	0	30961	0.00439217517076205
JN555585+	144912	0.00502172854793247	2	30962	0.00439217517076205
JN555585+	144913	0.0127503649221938	3	30963	0.00439217517076205
JN555585+	144914	0.0294901675163758	3	30964	0.00439217517076205
JN555585+	144915	0.0443871981320997	1	30965	0.00439217517076205
JN555585+	144916	0.0443871981320997	0	30966	0.00439217517076205
JN555585+	144917	0.0443871981320997	0	30967	0.00439217517076205
JN555585+	144918	0.0443871981320997	1	30968	0.00439217517076205
JN555585+	144919	0.0443871981320997	3	30969	0.00439217517076205
JN555585+	144920	0.0464064655767756	1	30970	0.00439217517076205
JN555585+	144921	0.0326534204698899	1	30971	0.00439217517076205
JN555585+	144922	0.0326534204698899	0	30972	0.00439217517076205
JN555585+	144923	0.0326534204698899	1	30973	0.00439217517076205
JN555585+	144924	0.0326534204698899	0	30974	0.00439217517076205
JN555585+	144925	0.0326534204698899	2	30975	0.00439217517076205
JN555585+	144926	0.0673110941392265	2	30976	0.00439217517076205
JN555585+	144927	0.0974620007196956	3	30977	0.00439217517076205
JN555585+	144928	0.0974620007196956	1	30978	0.00439217517076205
JN555585+	144929	0.0974620007196956	0	30979	0.00439217517076205
JN555585+	144930	0.0974620007196956	1	30980	0.00439217517076205
JN555585+	145061	0.0827137278777682	1	30981	0.00439217517076205
JN555585+	145062	0.0827137278777682	1	30982	0.00439217517076205
JN555585+	145063	0.0401031574335918	0	30983	0.00439217517076205
JN555585+	145064	0.0401031574335918	0	30984	0.00439217517076205
JN555585+	145065	0.0378493433549473	2	30985	0.00439217517076205
JN555585+	145066	0.0568430243938023	1	30986	0.00439217517076205
JN555585+	145067	0.0401031574335918	0	30987	0.00445576919298956
JN555585+	145068	0.0278272549961049	0	30988	0.00445576919298956
JN555585+	145069	0.0278272549961049	1	30989	0.00450539400464534
JN555585+	145070	0.0278272549961049	1	30990	0.00450539400464534
JN555585+	145071	0.0278272549961049	0	30991	0.00450539400464534
JN555585+	145072	0.0189923252115473	1	30992	0.00450539400464534
JN555585+	145073	0.0189923252115473	0	30993	0.00450539400464534
JN555585+	145074	0.0278272549961049	2	30994	0.00450539400464534
JN555585+	145075	0.0401031574335918	2	30995	0.00453864723553357
JN555585+	145076	0.0422844128253748	1	30996	0.00455324419920999
JN555585+	145077	0.0422844128253748	4	30997	0.00455324419920999
JN555585+	145078	0.0623101880916492	1	30998	0.00455324419920999
JN555585+	145079	0.0443871981320997	1	30999	0.00455324419920999
JN555585+	145080	0.0623101880916492	4	31000	0.00455324419920999
JN555585+	145081	0.091469514064294	2	31001	0.00455324419920999
JN555585+	145082	0.091469514064294	2	31002	0.00457338197442684
JN555585+	145091	0.091469514064294	2	31003	0.00457338197442684
JN555585-	9308	1.42409859632874e-05	2	31004	0.00457338197442684
JN555585-	9309	1.42409859632874e-05	1	31005	0.00457338197442684
JN555585-	9310	1.42409859632874e-05	1	31006	0.00457338197442684
JN555585-	9311	2.01595662528319e-06	4	31007	0.00457338197442684
JN555585-	9312	1.7799521979096e-06	2	31008	0.00457338197442684
JN555585-	9313	1.7799521979096e-06	0	31009	0.00457338197442684
JN555585-	9314	1.7799521979096e-06	1	31010	0.00457338197442684
JN555585-	9315	1.7799521979096e-06	0	31011	0.00457338197442684
JN555585-	9316	1.7799521979096e-06	2	31012	0.00457338197442684
JN555585-	9336	8.53672587020184e-07	1	31032	0.00457338197442684
JN555585-	9337	8.53672587020184e-07	0	31033	0.00457338197442684
JN555585-	9338	3.54769545531676e-06	2	31034	0.00457338197442684
JN555585-	9339	8.53672587020184e-07	3	31035	0.00457338197442684
JN555585-	9343	1.73807403368368e-06	1	31039	0.00457338197442684
JN555585-	9344	6.37247035737766e-06	1	31040	0.00457338197442684
JN555585-	9345	6.37247035737766e-06	0	31041	0.00457338197442684
JN555585-	9346	6.37247035737766e-06	0	31042	0.00457338197442684
JN555585-	9347	6.37247035737766e-06	0	31043	0.00457338197442684
JN555585-	9348	6.37247035737766e-06	0	31044	0.00457338197442684
JN555585-	9349	6.37247035737766e-06	0	31045	0.00457338197442684
JN555585-	9350	6.37247035737766e-06	0	31046	0.00457338197442684
JN555585-	9351	6.37247035737766e-06	0	31047	0.00457338197442684
JN555585-	9352	2.04990526657179e-05	0	31048	0.00457338197442684
JN555585-	9353	2.04990526657179e-05	0	31049	0.00457338197442684
JN555585-	9354	2.04990526657179e-05	2	31050	0.00457338197442684
JN555585-	9355	2.04990526657179e-05	0	31051	0.00457338197442684
JN555585-	9356	2.04990526657179e-05	0	31052	0.00457338197442684
JN555585-	9357	2.04990526657179e-05	0	31053	0.00457338197442684
JN555585-	9358	5.90201497935377e-05	2	31054	0.00457338197442684
JN555585-	9359	5.90201497935377e-05	0	31055	0.00457338197442684
JN555585-	9360	5.90201497935377e-05	0	31056	0.00457338197442684
JN555585-	9361	5.90201497935377e-05	1	31057	0.00457338197442684
JN555585-	9362	5.90201497935377e-05	0	31058	0.00457338197442684
JN555585-	9363	0.000109647877447264	0	31059	0.00457338197442684
JN555585-	9364	0.000109647877447264	0	31060	0.00457338197442684
JN555585-	9365	0.000109647877447264	0	31061	0.00457338197442684
JN555585-	9366	0.000109647877447264	0	31062	0.00457338197442684
JN555585-	9367	0.000109647877447264	0	31063	0.00457338197442684
JN555585-	9368	0.000200845340900594	0	31064	0.00457338197442684
JN555585-	9369	0.000200845340900594	0	31065	0.00457338197442684
JN555585-	9370	0.000200845340900594	0	31066	0.00457338197442684
JN555585-	9371	0.000200845340900594	2	31067	0.00457338197442684
JN555585-	9372	0.000200845340900594	1	31068	0.00457338197442684
JN555585-	9373	0.000200845340900594	2	31069	0.00457338197442684
JN555585-	9374	0.000362666065279032	2	31070	0.00457338197442684
JN555585-	9375	0.000645421303614235	1	31071	0.00457338197442684
JN555585-	9376	0.000645421303614235	0	31072	0.00457338197442684
JN555585-	9377	0.00253682458707351	0	31073	0.00457338197442684
JN555585-	9378	0.00268669578058219	1	31074	0.00457338197442684
JN555585-	9379	0.0069795571797023	0	31075	0.00457338197442684
JN555585-	9380	8.09745461896043e-05	1	31076	0.00457338197442684
JN555585-	9381	0.000143973436662743	1	31077	0.00457338197442684
JN555585-	9382	0.000251974166149292	1	31078	0.00457338197442684
JN555585-	9383	0.000851862499652113	0	31079	0.00457352635959953
JN555585-	9384	0.000736084930887616	2	31080	0.00457352635959953
JN555585-	9385	0.000736084930887616	0	31081	0.00457352635959953
JN555585-	9386	0.00122859111009139	1	31082	0.00457352635959953
JN555585-	9387	0.00201831431430366	1	31083	0.00457352635959953
JN555585-	9388	0.00174777982854411	3	31084	0.00457352635959953
JN555585-	9389	0.000892024568859118	3	31085	0.00457352635959953
JN555585-	9390	0.000525272314708201	0	31086	0.00457352635959953
JN555585-	9391	0.000892024568859118	1	31087	0.00457352635959953
JN555585-	9392	0.0014913707850582	0	31088	0.00457352635959953
JN555585-	9393	0.00245449928173646	1	31089	0.00457352635959953
JN555585-	9394	0.00397603738553083	0	31090	0.00457352635959953
JN555585-	9395	0.00633840026375929	0	31091	0.00457352635959953
JN555585-	9396	0.017149022768415	0	31092	0.00457352635959953
JN555585-	9397	0.0414158250455988	1	31093	0.00457352635959953
JN555585-	9398	0.0596608652762115	0	31094	0.00457352635959953
JN555585-	9691	0.0679100010137691	2	31095	0.00457352635959953
JN555585-	9692	0.0679100010137691	0	31096	0.00457352635959953
JN555585-	9693	0.0947494870913791	0	31097	0.00457352635959953
JN555585-	9711	0.0995820815374763	0	31098	0.00457352635959953
JN555585-	9715	0.0947494870913791	3	31099	0.00457352635959953
JN555585-	9716	0.0446709338002447	3	31100	0.00457352635959953
JN555585-	9717	0.0307274934721244	1	31101	0.00457352635959953
JN555585-	9718	0.0446709338002447	1	31102	0.00457352635959953
JN555585-	9719	0.0446709338002447	0	31103	0.00457352635959953
JN555585-	9720	0.0679100010137691	0	31104	0.00457352635959953
JN555585-	9721	0.0446709338002447	2	31105	0.00457352635959953
JN555585-	9722	0.0307274934721244	0	31106	0.00457352635959953
JN555585-	9723	0.0307274934721244	1	31107	0.00457352635959953
JN555585-	9724	0.0307274934721244	0	31108	0.00457352635959953
JN555585-	9725	0.0446709338002447	0	31109	0.00457352635959953
JN555585-	9726	0.0638499542096183	1	31110	0.00457352635959953
JN555585-	9727	0.0638499542096183	0	31111	0.00457352635959953
JN555585-	9728	0.0947494870913791	0	31112	0.00457352635959953
JN555585-	9729	0.0947494870913791	0	31113	0.00457352635959953
JN555585-	9730	0.096895287985942	1	31114	0.00457352635959953
JN555585-	9922	0.091469514064294	2	31115	0.00457352635959953
JN555585-	9924	0.0891946730309642	2	31116	0.00457352635959953
JN555585-	9925	0.092197556713601	0	31117	0.00457352635959953
JN555585-	9926	0.0648706152287339	2	31118	0.00457352635959953
JN555585-	9927	0.0673110941392265	0	31119	0.00457352635959953
JN555585-	9928	0.0673110941392265	3	31120	0.00457352635959953
JN555585-	9929	0.0464064655767756	3	31121	0.00457352635959953
JN555585-	9930	0.0326534204698899	0	31122	0.00457352635959953
JN555585-	9931	0.021433831040596	2	31123	0.00457352635959953
JN555585-	9932	0.0145294683148704	0	31124	0.00457352635959953
JN555585-	9933	0.00905977836332612	2	31125	0.00457352635959953
JN555585-	9934	0.00591470664118643	0	31126	0.00457352635959953
JN555585-	9935	0.0096875949654302	1	31127	0.00457352635959953
JN555585-	9936	0.0145294683148704	0	31128	0.00457352635959953
JN555585-	9937	0.021433831040596	0	31129	0.00457352635959953
JN555585-	9938	0.021433831040596	1	31130	0.00457352635959953
JN555585-	9939	0.00956001146887057	3	31131	0.00457352635959953
JN555585-	9940	0.00956001146887057	0	31132	0.00457352635959953
JN555585-	9941	0.00956001146887057	1	31133	0.00457352635959953
JN555585-	9942	0.021433831040596	0	31134	0.00457352635959953
JN555585-	9943	0.0464064655767756	0	31135	0.00457352635959953
JN555585-	9944	0.0648706152287339	0	31136	0.00457352635959953
JN555585-	9945	0.0443871981320997	2	31137	0.00457352635959953
JN555585-	9946	0.0311006573126729	0	31138	0.00457352635959953
JN555585-	9947	0.0443871981320997	1	31139	0.00457352635959953
JN555585-	9948	0.0623101880916492	0	31140	0.00457352635959953
JN555585-	9949	0.0422844128253748	3	31141	0.00457352635959953
JN555585-	9950	0.0443871981320997	0	31142	0.00457352635959953
JN555585-	9951	0.0443871981320997	1	31143	0.00457352635959953
JN555585-	9952	0.0891946730309642	0	31144	0.00457352635959953
JN555585-	9953	0.0891946730309642	0	31145	0.00457352635959953
JN555585-	9954	0.091469514064294	0	31146	0.00457352635959953
JN555585-	10078	0.0995820815374763	0	31147	0.00457352635959953
JN555585-	10079	0.0995820815374763	0	31148	0.00457352635959953
JN555585-	10080	0.0995820815374763	0	31149	0.00457352635959953
JN555585-	10081	0.0995820815374763	0	31150	0.00457352635959953
JN555585-	10082	0.0995820815374763	0	31151	0.00457352635959953
JN555585-	10116	0.0756101756606848	1	31152	0.00457352635959953
JN555585-	10117	0.0756101756606848	1	31153	0.00457352635959953
JN555585-	10118	0.0756101756606848	3	31154	0.00457352635959953
JN555585-	10119	0.0509453764683553	3	31155	0.00457352635959953
JN555585-	10120	0.0756101756606848	1	31156	0.00457352635959953
JN555585-	10123	0.0718323050256439	3	31157	0.00457352635959953
JN555585-	10124	0.0718323050256439	1	31158	0.00457352635959953
JN555585-	10125	0.0718323050256439	3	31159	0.00457352635959953
JN555585-	10126	0.0478510166820955	2	31160	0.00457352635959953
JN555585-	10127	0.0331528076973307	0	31161	0.00457352635959953
JN555585-	10128	0.0478510166820955	0	31162	0.00457352635959953
JN555585-	10129	0.0679100010137691	1	31163	0.00457352635959953
JN555585-	10130	0.0679100010137691	0	31164	0.00457352635959953
JN555585-	10131	0.0679100010137691	0	31165	0.00457352635959953
JN555585-	10132	0.0679100010137691	0	31166	0.00457352635959953
JN555585-	10133	0.0995820815374763	0	31167	0.00457352635959953
JN555585-	10134	0.0995820815374763	1	31168	0.00457352635959953
JN555585-	10424	0.0823046222481612	0	31169	0.00457352635959953
JN555585-	10425	0.0591533978284474	2	31170	0.00457352635959953
JN555585-	10426	0.0425449107447494	1	31171	0.00457352635959953
JN555585-	10427	0.0591533978284474	0	31172	0.00457352635959953
JN555585-	10428	0.0591533978284474	0	31173	0.00457352635959953
JN555585-	10429	0.0415804661705056	5	31174	0.00457352635959953
JN555585-	10430	0.0591533978284474	1	31175	0.00457352635959953
JN555585-	10431	0.0591533978284474	0	31176	0.00457352635959953
JN555585-	10432	0.0823046222481612	0	31177	0.00457352635959953
JN555585-	10504	0.091469514064294	2	31178	0.00457352635959953
JN555585-	10505	0.0623101880916492	2	31179	0.00457352635959953
JN555585-	10506	0.0648706152287339	0	31180	0.00457352635959953
JN555585-	10507	0.0891946730309642	0	31181	0.00457352635959953
JN555585-	10508	0.0891946730309642	1	31182	0.00457352635959953
JN555585-	10509	0.0891946730309642	1	31183	0.00457352635959953
JN555585-	10518	0.091469514064294	2	31184	0.00457352635959953
JN555585-	10519	0.0860330295609143	3	31185	0.00457352635959953
JN555585-	10520	0.0596330022205035	2	31186	0.00457352635959953
JN555585-	10521	0.0596330022205035	0	31187	0.00457352635959953
JN555585-	10522	0.0827137278777682	1	31188	0.00457352635959953
JN555585-	10523	0.0827137278777682	1	31189	0.00457352635959953
JN555585-	10534	0.0827137278777682	0	31190	0.00457352635959953
JN555585-	10535	0.0827137278777682	0	31191	0.00457352635959953
JN555585-	10536	0.0827137278777682	1	31192	0.00457352635959953
JN555585-	10538	0.0568430243938023	4	31193	0.00457352635959953
JN555585-	10539	0.0596330022205035	1	31194	0.00457352635959953
JN555585-	10540	0.0596330022205035	1	31195	0.00457352635959953
JN555585-	10541	0.0401031574335918	2	31196	0.00457352635959953
JN555585-	10542	0.0278272549961049	0	31197	0.00457352635959953
JN555585-	10543	0.0278272549961049	1	31198	0.00457352635959953
JN555585-	10544	0.0401031574335918	0	31199	0.00457352635959953
JN555585-	10545	0.0596330022205035	1	31200	0.00457352635959953
JN555585-	10546	0.0596330022205035	0	31201	0.00457352635959953
JN555585-	10547	0.0860330295609143	0	31202	0.00457352635959953
JN555585-	10548	0.091469514064294	0	31203	0.00457352635959953
JN555585-	10551	0.091469514064294	1	31204	0.00457352635959953
JN555585-	10552	0.091469514064294	0	31205	0.00457352635959953
JN555585-	10553	0.091469514064294	0	31206	0.00457352635959953
JN555585-	10758	0.071689520066031	2	31207	0.00457352635959953
JN555585-	10759	0.0518864433252704	2	31208	0.00457352635959953
JN555585-	10760	0.0518864433252704	1	31209	0.00457352635959953
JN555585-	10761	0.071689520066031	1	31210	0.00457352635959953
JN555585-	10764	0.071689520066031	3	31211	0.00457352635959953
JN555585-	10765	0.071689520066031	1	31212	0.00457352635959953
JN555585-	10769	0.0974620007196956	1	31213	0.00457352635959953
JN555585-	10770	0.092197556713601	2	31214	0.00457352635959953
JN555585-	10771	0.0673110941392265	0	31215	0.00457352635959953
JN555585-	10772	0.071689520066031	0	31216	0.00457352635959953
JN555585-	10773	0.0673110941392265	5	31217	0.00457352635959953
JN555585-	10774	0.0483379151231812	0	31218	0.00457352635959953
