Ref	Pos	Value	ReadCount
JN555585+	124146	0.004856621384196585	6.0
JN555585+	124147	0.011834913740515523	1.0
JN555585+	124148	0.004856621384196585	2.0
JN555585+	124149	0.004856621384196585	2.0
JN555585+	124150	0.004573526359599527	2.0
JN555585+	124151	0.004573526359599527	2.0
JN555585+	124152	0.0028898038531668477	1.0
JN555585+	124153	0.0017965091379035167	3.0
JN555585+	124154	0.0010988552938899722	0.0
JN555585+	124155	0.0017965091379035167	6.0
JN555585+	124156	0.003191816825929346	1.0
JN555585+	124157	0.005021728547932471	7.0
JN555585+	124158	0.008420136031648439	1.0
JN555585+	124159	0.008420136031648439	0.0
JN555585+	124160	0.008420136031648439	5.0
JN555585+	124161	0.009560011468870566	3.0
JN555585+	124162	0.009560011468870566	3.0
JN555585+	124163	0.012750364922193775	5.0
JN555585+	124164	0.01432499360966242	2.0
JN555585+	124165	0.01432499360966242	1.0
JN555585+	124166	0.009560011468870566	0.0
JN555585+	124167	0.009059778363326122	3.0
JN555585+	124168	0.009059778363326122	2.125
JN555585+	124169	0.009560011468870566	5.0
JN555585+	124170	0.009560011468870566	4.0
JN555585+	124171	0.009560011468870566	1.0
JN555585+	124172	0.009560011468870566	4.0
JN555585+	124173	0.009560011468870566	1.0
JN555585+	124174	0.009560011468870566	2.0
JN555585+	124175	0.008420136031648439	4.0
JN555585+	124176	0.008420136031648439	3.0
JN555585+	124177	0.005021728547932471	4.0
JN555585+	124178	0.005021728547932471	3.0
JN555585+	124179	0.0028898038531668477	3.0
JN555585+	124180	0.0028898038531668477	4.0
JN555585+	124181	0.0028898038531668477	3.0
JN555585+	124182	0.0028898038531668477	6.0
JN555585+	124183	0.0017965091379035167	3.0
JN555585+	124184	0.0017965091379035167	5.0
JN555585+	124185	0.005021728547932471	7.0
JN555585+	124186	0.008420136031648439	1.0
JN555585+	124187	0.008420136031648439	3.0
JN555585+	124188	0.008420136031648439	4.0
JN555585+	124189	0.0054698701941360535	4.0
JN555585+	124190	0.0054698701941360535	2.0
JN555585+	124191	0.008420136031648439	5.0
JN555585+	124192	0.009560011468870566	2.0
JN555585+	124193	0.009059778363326122	3.0
JN555585+	124194	0.009560011468870566	6.0
JN555585+	124195	0.02143383104059604	4.0
JN555585+	124196	0.031100657312672916	7.0
JN555585+	124197	0.06487061522873393	7.0
JN555585+	124198	0.092197556713601	3.0
JN555585+	124199	0.092197556713601	2.0
JN555585+	124799	0.09146951406429402	5.0
JN555585+	124801	0.08919467303096418	3.0
JN555585+	124803	0.092197556713601	1.0
JN555585+	124804	0.046406465576775635	1.0
JN555585+	124805	0.02143383104059604	2.0
JN555585+	124806	0.01432499360966242	4.0
JN555585+	124807	0.031100657312672916	3.0
JN555585+	124808	0.02143383104059604	1.0
JN555585+	124809	0.02143383104059604	2.0
JN555585+	124810	0.01452946831487045	1.0
JN555585+	124811	0.01452946831487045	0.0
JN555585+	124812	0.01452946831487045	1.0
JN555585+	124813	0.0059147066411864326	1.0
JN555585+	124814	0.002197267269803257	0.0
JN555585+	124815	0.0013586791043439983	0.0
JN555585+	124816	0.0013586791043439983	5.0
JN555585+	124817	0.0014904077487214464	2.0
JN555585+	124818	4.943778968472174E-4	1.0
JN555585+	124819	4.943778968472174E-4	0.0
JN555585+	124820	2.9087727039460844E-4	2.0
JN555585+	124821	2.9087727039460844E-4	0.0
JN555585+	124822	4.943778968472174E-4	5.0
JN555585+	124823	5.471656533329769E-4	1.0
JN555585+	124824	3.2329319234738075E-4	1.0
JN555585+	124825	3.2329319234738075E-4	2.0
JN555585+	124826	1.683045655110863E-4	2.0
JN555585+	124827	1.683045655110863E-4	0.0
JN555585+	124828	2.9087727039460844E-4	4.0
JN555585+	124829	5.471656533329769E-4	1.0
JN555585+	124830	5.471656533329769E-4	1.0
JN555585+	124831	3.2329319234738075E-4	2.0
JN555585+	124832	3.2329319234738075E-4	1.0
JN555585+	124833	5.471656533329769E-4	4.0
JN555585+	124834	5.471656533329769E-4	1.0
JN555585+	124835	5.471656533329769E-4	2.0
JN555585+	124836	5.471656533329769E-4	4.0
JN555585+	124837	6.001431059326537E-4	0.0
JN555585+	124838	3.2329319234738075E-4	6.0
JN555585+	124839	6.001431059326537E-4	0.0
JN555585+	124840	6.001431059326537E-4	0.0
JN555585+	124841	2.3159043438477966E-4	0.0
JN555585+	124842	2.3159043438477966E-4	0.0
JN555585+	124843	1.206887340266136E-4	8.0
JN555585+	124844	2.3159043438477966E-4	2.0
JN555585+	124845	1.206887340266136E-4	6.0
JN555585+	124846	6.001431059326537E-4	3.0
JN555585+	124847	4.30127554267184E-4	2.0
JN555585+	124848	4.30127554267184E-4	3.0
JN555585+	124849	0.001160358646463714	1.0
JN555585+	124850	0.001160358646463714	4.0
JN555585+	124851	0.001239958565283361	0.0
JN555585+	124852	7.54738726185991E-4	1.0
JN555585+	124853	7.54738726185991E-4	3.0
JN555585+	124854	4.5139806548587767E-4	2.0
JN555585+	124855	4.5139806548587767E-4	0.0
JN555585+	124856	1.419487958261886E-4	0.0
JN555585+	124857	1.419487958261886E-4	0.0
JN555585+	124858	8.03105266663403E-5	0.0
JN555585+	124859	4.462019574545363E-5	1.0
JN555585+	124860	4.462019574545363E-5	1.0
JN555585+	124861	8.097454618960427E-5	1.0
JN555585+	124862	8.097454618960427E-5	0.0
JN555585+	124863	8.097454618960427E-5	0.0
JN555585+	124864	8.097454618960427E-5	1.0
JN555585+	124865	8.097454618960427E-5	0.0
JN555585+	124866	8.097454618960427E-5	2.0
JN555585+	124867	8.097454618960427E-5	1.0
JN555585+	124868	8.097454618960427E-5	1.0
JN555585+	124869	1.4397343666274252E-4	4.0
JN555585+	124870	1.1899652854274558E-5	4.0
JN555585+	124871	1.3943324337312518E-5	4.0
JN555585+	124872	1.3943324337312518E-5	0.0
JN555585+	124873	1.3943324337312518E-5	2.0
JN555585+	124874	4.0862034404036555E-5	4.0
JN555585+	124875	1.419487958261886E-4	3.0
JN555585+	124876	2.652253341458779E-4	1.0
JN555585+	124877	2.652253341458779E-4	2.0
JN555585+	124878	1.419487958261886E-4	1.0
JN555585+	124879	1.305099602122577E-4	5.0
JN555585+	124880	4.203304587000654E-4	4.0
JN555585+	124881	0.001239958565283361	5.0
JN555585+	124882	0.002002002543352722	8.0
JN555585+	124883	0.002002002543352722	0.0
JN555585+	124884	0.001239958565283361	2.0
JN555585+	124885	0.002002002543352722	3.0
JN555585+	124886	0.0033567473932542492	2.0
JN555585+	124887	0.005222716714815704	4.0
JN555585+	124888	0.008354879504582049	0.0
JN555585+	124889	0.012531096557600326	8.0
JN555585+	124890	0.019155440848598233	5.0
JN555585+	124891	0.0130207220051966	2.0
JN555585+	124892	0.0130207220051966	8.0
JN555585+	124893	0.014244718414101186	4.0
JN555585+	124894	0.014699914986531249	1.0
JN555585+	124895	0.014699914986531249	4.0
JN555585+	124896	0.03008635510925954	4.0
JN555585+	124897	0.04342581871898447	4.0
JN555585+	124898	0.061318371613192764	4.0
JN555585+	124899	0.08476498087795997	3.0
JN555585+	124900	0.08476498087795997	5.0
JN555585+	124901	0.08851897117301465	3.0
JN555585+	124902	0.08580056440761988	1.0
JN555585+	124903	0.08851897117301465	4.0
JN555585+	124994	0.08087993151462987	3.0
JN555585+	124995	0.08087993151462987	5.0
JN555585+	124996	0.08087993151462987	10.0
JN555585+	125513	0.09958208153747629	0.0
JN555585+	125514	0.07183230502564387	0.0
JN555585+	125515	0.03315280769733072	0.0
JN555585+	125516	0.03315280769733072	0.0
JN555585+	125517	0.02078480257601294	0.0
JN555585+	125518	0.008128086491770225	0.0
JN555585+	125519	0.004573381974426842	0.0
JN555585+	125520	0.002454499281736459	0.0
JN555585+	125521	0.002454499281736459	0.0
JN555585+	125522	7.410264911347749E-4	0.0
JN555585+	125523	3.479627891087297E-4	0.0
JN555585+	125524	8.495692966491775E-5	0.0
JN555585+	125525	8.495692966491775E-5	0.0
JN555585+	125526	8.495692966491775E-5	0.0
JN555585+	125527	1.0708316339857143E-5	1.0
JN555585+	125528	6.537902943740729E-6	0.0
JN555585+	125529	6.537902943740729E-6	0.0
JN555585+	125530	6.537902943740729E-6	0.0
JN555585+	125531	6.537902943740729E-6	0.0
JN555585+	125532	6.537902943740729E-6	1.0
JN555585+	125533	6.537902943740729E-6	0.0
JN555585+	125534	1.9274004594901196E-6	0.0
JN555585+	125535	1.0737095675936905E-6	0.0
JN555585+	125536	5.249082799457521E-7	0.0
JN555585+	125537	5.249082799457521E-7	1.0
JN555585+	125538	5.249082799457521E-7	0.0
JN555585+	125539	2.5313347960334253E-7	0.0
JN555585+	125540	2.5313347960334253E-7	1.0
JN555585+	125541	2.5313347960334253E-7	0.0
JN555585+	125542	2.5313347960334253E-7	0.0
JN555585+	125543	1.204115476110892E-7	0.0
JN555585+	125544	1.204115476110892E-7	0.0
JN555585+	125545	1.204115476110892E-7	0.0
JN555585+	125546	1.204115476110892E-7	0.0
JN555585+	125547	1.204115476110892E-7	0.0
JN555585+	125548	2.5313347960334253E-7	2.0
JN555585+	125549	4.0448305117340626E-7	0.0
JN555585+	125550	4.0448305117340626E-7	0.0
JN555585+	125551	1.9476867461967072E-7	0.0
JN555585+	125552	1.9476867461967072E-7	0.0
JN555585+	125553	9.24689787398401E-8	1.0
JN555585+	125554	1.4556319603041119E-8	0.0
JN555585+	125555	1.193005019393818E-8	0.0
JN555585+	125556	1.193005019393818E-8	0.0
JN555585+	125557	2.9698369158114362E-9	0.0
JN555585+	125558	2.811007483326217E-10	0.0
JN555585+	125559	1.2688661009451292E-10	2.0
JN555585+	125560	2.811007483326217E-10	1.0
JN555585+	125561	2.811007483326217E-10	2.0
JN555585+	125562	5.636477122165922E-10	0.0
JN555585+	125563	1.3028204919747988E-9	2.0
JN555585+	125564	5.3682707806457785E-9	0.0
JN555585+	125565	5.3682707806457785E-9	5.0
JN555585+	125566	4.328077405744534E-8	2.0
JN555585+	125567	2.990594384059263E-7	3.0
JN555585+	125568	1.7888026606514751E-6	3.0
JN555585+	125569	4.849654585186526E-6	1.0
JN555585+	125570	4.849654585186526E-6	0.0
JN555585+	125571	9.338904074505422E-6	2.0
JN555585+	125572	2.3151979426249538E-5	3.0
JN555585+	125573	5.4100517058360056E-5	1.0
JN555585+	125574	5.4100517058360056E-5	1.0
JN555585+	125575	2.9490070352274635E-5	1.0
JN555585+	125576	2.9490070352274635E-5	1.0
JN555585+	125577	1.5829099094064026E-5	1.0
JN555585+	125578	2.9490070352274635E-5	5.0
JN555585+	125579	6.683005845806975E-5	0.0
JN555585+	125580	1.1972837494127398E-4	2.0
JN555585+	125581	2.519741661492916E-4	0.0
JN555585+	125582	4.340831245340604E-4	4.0
JN555585+	125583	8.518624996521128E-4	1.0
JN555585+	125584	0.0014111477921487	4.0
JN555585+	125585	0.00412866274951814	6.0
JN555585+	125586	0.004856621384196585	0.0
JN555585+	125587	0.006470975357660455	5.0
JN555585+	125588	0.010909041352034864	1.0
JN555585+	125589	0.016439554360407845	2.0
JN555585+	125590	0.0261179521250619	1.0
JN555585+	125591	0.0261179521250619	0.0
JN555585+	125592	0.03784934335494731	2.0
JN555585+	125593	0.07923855875305517	2.0
JN555585+	125825	0.09474948709137906	0.0
JN555585+	125826	0.09474948709137906	0.0
JN555585+	125827	0.09474948709137906	0.0
JN555585+	125828	0.06791000101376911	0.0
JN555585+	125829	0.06791000101376911	0.0
JN555585+	125830	0.04785101668209554	0.0
JN555585+	125831	0.030727493472124445	1.0
JN555585+	125832	0.030727493472124445	1.0
JN555585+	125833	0.018967965484558365	0.0
JN555585+	125834	0.018967965484558365	0.0
JN555585+	125835	0.012519192072017413	0.0
JN555585+	125836	0.012519192072017413	0.0
JN555585+	125837	0.004573381974426842	0.0
JN555585+	125838	0.004573381974426842	0.0
JN555585+	125839	0.004573381974426842	2.0
JN555585+	125840	0.008128086491770225	1.0
JN555585+	125841	0.004573381974426842	2.0
JN555585+	125842	0.008128086491770225	1.0
JN555585+	125843	0.008128086491770225	0.0
JN555585+	125844	0.004573381974426842	0.0
JN555585+	125845	0.002454499281736459	0.0
JN555585+	125846	0.002454499281736459	1.0
JN555585+	125847	0.001251422641526711	0.0
JN555585+	125848	0.0010300826798141007	2.0
JN555585+	125849	0.001251422641526711	0.0
JN555585+	125850	0.0020806532157888725	2.0
JN555585+	125851	0.003976037385530826	0.0
JN555585+	125852	0.003405285630712496	3.0
JN555585+	125853	0.006338400263759293	0.0
JN555585+	125854	0.006338400263759293	1.0
JN555585+	125855	0.006338400263759293	0.0
JN555585+	125856	0.006338400263759293	1.0
JN555585+	125857	0.006338400263759293	0.0
JN555585+	125858	0.006338400263759293	1.0
JN555585+	125859	0.006673613364677893	2.0
JN555585+	125860	0.02577721913363589	2.0
JN555585+	125861	0.02577721913363589	0.0
JN555585+	125862	0.015340331337847577	1.0
JN555585+	125863	0.015340331337847577	0.0
JN555585+	125864	0.015340331337847577	0.0
JN555585+	125865	0.01355561474425579	2.0
JN555585+	125866	0.01355561474425579	0.0
JN555585+	125867	0.01413748422805102	2.0
JN555585+	125868	0.03473447646560757	0.0
JN555585+	125869	0.05094321638551548	2.0
JN555585+	125877	0.08580056440761988	4.0
JN555585+	125882	0.08670645181213683	0.0
JN555585+	125886	0.047469404885882395	8.0
JN555585+	125887	0.047469404885882395	2.0
JN555585+	125888	0.08670645181213683	1.0
JN555585+	126207	0.059383210468587466	0.06666667014360428
JN555585+	126208	0.059383210468587466	0.0
JN555585+	126209	0.059383210468587466	0.1875
JN555585+	126210	0.059383210468587466	0.0
JN555585+	126211	0.059383210468587466	0.0
JN555585+	126212	0.059383210468587466	0.0
JN555585+	126213	0.059383210468587466	0.0
JN555585+	126214	0.02893028202316676	0.0
JN555585+	126215	0.02893028202316676	0.0
JN555585+	126216	0.02893028202316676	0.0
JN555585+	126217	0.02893028202316676	0.0
JN555585+	126218	0.01401776551637216	0.0
JN555585+	126219	0.006754674575249678	0.06666667014360428
JN555585+	126220	0.0032366149006402933	0.0
JN555585+	126221	0.0032366149006402933	0.1875
JN555585+	126222	0.0015420521254359452	0.0
JN555585+	126223	0.0015420521254359452	0.0
JN555585+	126224	7.30445743627564E-4	0.0
JN555585+	126225	7.30445743627564E-4	0.0
JN555585+	126226	7.30445743627564E-4	0.0
JN555585+	126227	7.30445743627564E-4	0.0
JN555585+	126228	3.439665141949048E-4	0.0
JN555585+	126229	1.6100560238915804E-4	0.0
JN555585+	126230	1.6100560238915804E-4	0.0
JN555585+	126231	7.490634977462763E-5	0.06666667014360428
JN555585+	126232	7.490634977462763E-5	0.0
JN555585+	126233	3.4634118712995164E-5	0.1875
JN555585+	126234	3.4634118712995164E-5	0.0
JN555585+	126235	3.4634118712995164E-5	0.0
JN555585+	126236	1.5912973462731603E-5	0.0
JN555585+	126237	1.5912973462731603E-5	0.0
JN555585+	126238	1.5912973462731603E-5	0.0
JN555585+	126239	1.5912973462731603E-5	0.0
JN555585+	126240	3.632309159970407E-6	0.0
JN555585+	126241	3.632309159970407E-6	0.0
JN555585+	126242	3.632309159970407E-6	0.0
JN555585+	126243	3.632309159970407E-6	0.0
JN555585+	126244	3.632309159970407E-6	0.0
JN555585+	126245	3.2948815330885126E-6	0.0
JN555585+	126246	3.2948815330885126E-6	0.0
JN555585+	126247	3.2948815330885126E-6	0.0
JN555585+	126248	3.2948815330885126E-6	0.0
JN555585+	126249	1.484507064358254E-6	0.0
JN555585+	126250	1.484507064358254E-6	0.0
JN555585+	126251	1.484507064358254E-6	0.0
JN555585+	126252	6.64337415541709E-7	0.0
JN555585+	126253	6.64337415541709E-7	0.0
JN555585+	126254	6.64337415541709E-7	0.0
JN555585+	126255	6.64337415541709E-7	0.0
JN555585+	126256	6.64337415541709E-7	0.0
JN555585+	126257	1.484507064358254E-6	1.0
JN555585+	126258	1.706773039188085E-5	0.0
JN555585+	126259	1.706773039188085E-5	0.0
JN555585+	126260	1.706773039188085E-5	0.0
JN555585+	126261	1.706773039188085E-5	0.0
JN555585+	126262	8.045864254890154E-6	0.0
JN555585+	126263	3.7592178026551393E-6	0.0
JN555585+	126264	3.7592178026551393E-6	0.0
JN555585+	126265	3.7592178026551393E-6	0.0
JN555585+	126266	1.740893095341317E-6	0.0
JN555585+	126267	1.740893095341317E-6	0.0
JN555585+	126268	7.991118952415928E-7	0.0
JN555585+	126269	7.991118952415928E-7	0.0
JN555585+	126270	7.991118952415928E-7	0.0
JN555585+	126271	7.991118952415928E-7	0.0
JN555585+	126272	7.991118952415928E-7	0.0
JN555585+	126273	7.991118952415928E-7	0.0
JN555585+	126274	3.6358462088709004E-7	0.0
JN555585+	126275	3.6358462088709004E-7	0.0
JN555585+	126276	1.6396795347460176E-7	0.0
JN555585+	126277	1.6396795347460176E-7	0.0
JN555585+	126278	1.6396795347460176E-7	0.0
JN555585+	126279	7.329150869136834E-8	0.0
JN555585+	126280	3.246896518622016E-8	0.0
JN555585+	126281	3.246896518622016E-8	0.0
JN555585+	126282	3.246896518622016E-8	0.0
JN555585+	126283	3.246896518622016E-8	0.0
JN555585+	126284	3.246896518622016E-8	0.0
JN555585+	126285	1.4255289444917254E-8	0.0
JN555585+	126286	1.4255289444917254E-8	0.0
JN555585+	126287	6.202166733066122E-9	0.0
JN555585+	126288	2.6738208795964537E-9	0.0
JN555585+	126289	2.6738208795964537E-9	3.0
JN555585+	126290	1.1353644469290456E-8	0.0
JN555585+	126291	4.97462653042838E-9	0.0
JN555585+	126292	4.97462653042838E-9	3.0
JN555585+	126293	1.5702902102193156E-8	0.0
JN555585+	126294	1.5702902102193156E-8	0.0
JN555585+	126295	6.962891285681608E-9	0.0
JN555585+	126296	3.053384462491789E-9	0.0
JN555585+	126297	1.3240999629218193E-9	0.0
JN555585+	126298	1.3240999629218193E-9	0.0
JN555585+	126299	5.677617630582954E-10	0.0
JN555585+	126300	5.677617630582954E-10	0.0
JN555585+	126301	5.677617630582954E-10	0.0
JN555585+	126302	5.677617630582954E-10	0.0
JN555585+	126303	5.677617630582954E-10	1.0
JN555585+	126304	3.5931145625126515E-9	0.0
JN555585+	126305	1.5690131484976317E-9	0.0
JN555585+	126306	6.769791142726682E-10	0.0
JN555585+	126307	1.5690131484976317E-9	1.0
JN555585+	126308	8.348471808606822E-9	0.0
JN555585+	126309	8.348471808606822E-9	0.0
JN555585+	126310	8.348471808606822E-9	0.0
JN555585+	126311	8.348471808606822E-9	0.0
JN555585+	126312	8.348471808606822E-9	0.0
JN555585+	126313	8.348471808606822E-9	0.0
JN555585+	126314	1.857146502623241E-8	3.0
JN555585+	126315	8.161325653492634E-8	0.0
JN555585+	126316	8.161325653492634E-8	0.0
JN555585+	126317	3.774771663508733E-8	0.0
JN555585+	126318	3.774771663508733E-8	1.0
JN555585+	126319	3.134739674339986E-7	1.0
JN555585+	126320	1.0737095675936905E-6	1.0
JN555585+	126321	1.9274004594901196E-6	0.0
JN555585+	126322	1.9274004594901196E-6	1.0
JN555585+	126323	5.567505161853122E-6	0.0
JN555585+	126324	1.0708316339857143E-5	1.0
JN555585+	126325	2.487638612970428E-5	0.0
JN555585+	126326	2.487638612970428E-5	0.0
JN555585+	126327	2.487638612970428E-5	0.0
JN555585+	126328	4.63111707262396E-5	2.0
JN555585+	126329	1.976737265694253E-4	1.0
JN555585+	126330	2.713383590762856E-4	0.0
JN555585+	126331	2.713383590762856E-4	2.0
JN555585+	126332	8.920245688591184E-4	0.0
JN555585+	126333	0.0014913707850581954	1.0
JN555585+	126334	0.0017477798285441054	0.0
JN555585+	126335	0.0017477798285441054	0.0
JN555585+	126336	0.002849888875108787	1.0
JN555585+	126337	0.005191870599057344	0.0
JN555585+	126338	0.005191870599057344	0.0
JN555585+	126339	0.0032631797675700368	0.0
JN555585+	126340	0.0032631797675700368	1.0
JN555585+	126341	0.005826138053708392	0.0
JN555585+	126342	0.005826138053708392	0.0
JN555585+	126343	0.0036906693349883497	0.0
JN555585+	126344	0.0036906693349883497	0.0
JN555585+	126345	0.005826138053708392	3.0
JN555585+	126346	0.009978438340109386	0.0
JN555585+	126347	0.009978438340109386	0.0
JN555585+	126348	0.009978438340109386	0.0
JN555585+	126349	0.015137356877757876	1.0
JN555585+	126350	0.02436910583986793	0.0
JN555585+	126351	0.02436910583986793	0.0
JN555585+	126352	0.02436910583986793	1.0
JN555585+	126353	0.03784934335494731	0.0
JN555585+	126354	0.03784934335494731	0.0
JN555585+	126355	0.03784934335494731	0.0
JN555585+	126356	0.03784934335494731	0.0
JN555585+	126357	0.0261179521250619	0.0
JN555585+	126358	0.016439554360407845	0.0
JN555585+	126359	0.016439554360407845	0.0
JN555585+	126360	0.016439554360407845	0.0
JN555585+	126361	0.016439554360407845	0.0
JN555585+	126362	0.02436910583986793	2.0
JN555585+	126363	0.053945149343109365	1.0
JN555585+	126364	0.056843024393802295	0.0
JN555585+	126365	0.056843024393802295	0.0
JN555585+	126366	0.07923855875305517	1.0
JN555585+	126369	0.08823303183928459	0.0
JN555585+	126370	0.08603302956091433	0.0
JN555585+	126371	0.08603302956091433	0.0
JN555585+	126372	0.08603302956091433	0.0
JN555585+	126373	0.08603302956091433	0.0
JN555585+	126374	0.08823303183928459	1.0
JN555585+	126633	0.08133104801463506	0.1428571492433548
JN555585+	126634	0.08133104801463506	0.1666666716337204
JN555585+	126635	0.08133104801463506	0.0
JN555585+	126636	0.08133104801463506	0.0
JN555585+	126637	0.05130613838378461	0.0
JN555585+	126638	0.05130613838378461	0.0
JN555585+	126639	0.05130613838378461	0.0
JN555585+	126640	0.05130613838378461	0.0
JN555585+	126641	0.03172003908631719	0.0
JN555585+	126642	0.03172003908631719	0.0
JN555585+	126643	0.019242968422741275	0.3333333432674408
JN555585+	126644	0.019242968422741275	0.0
JN555585+	126645	0.019242968422741275	0.0
JN555585+	126646	0.00807927361849996	0.0
JN555585+	126647	0.00807927361849996	0.0
JN555585+	126648	0.00807927361849996	0.0
JN555585+	126649	0.00807927361849996	0.1428571492433548
JN555585+	126650	0.00807927361849996	0.1666666716337204
JN555585+	126651	0.00807927361849996	0.0
JN555585+	126652	0.00807927361849996	0.0
JN555585+	126653	0.00807927361849996	0.0
JN555585+	126654	0.00807927361849996	0.0
JN555585+	126655	0.0028462916790082007	0.0
JN555585+	126656	0.0015380461941355806	0.0
JN555585+	126657	8.197937710679881E-4	0.0
JN555585+	126658	8.197937710679881E-4	0.0
JN555585+	126659	2.0520664617537527E-4	0.3333333432674408
JN555585+	126660	2.0520664617537527E-4	0.0
JN555585+	126661	2.0520664617537527E-4	0.0
JN555585+	126662	2.0520664617537527E-4	0.0
JN555585+	126663	1.0277545869322785E-4	0.0
JN555585+	126664	1.0277545869322785E-4	0.0
JN555585+	126665	1.0277545869322785E-4	0.1428571492433548
JN555585+	126666	1.0277545869322785E-4	0.1666666716337204
JN555585+	126667	1.0277545869322785E-4	0.0
JN555585+	126668	1.0277545869322785E-4	0.0
JN555585+	126669	1.0277545869322785E-4	0.0
JN555585+	126670	1.0277545869322785E-4	0.0
JN555585+	126671	1.0277545869322785E-4	0.0
JN555585+	126672	1.0277545869322785E-4	0.0
JN555585+	126673	1.0277545869322785E-4	0.0
JN555585+	126674	1.706773039188085E-5	0.0
JN555585+	126675	1.706773039188085E-5	0.3333333432674408
JN555585+	126676	8.045864254890154E-6	0.0
JN555585+	126677	8.045864254890154E-6	0.0
JN555585+	126678	8.045864254890154E-6	0.0
JN555585+	126679	8.045864254890154E-6	0.0
JN555585+	126680	8.045864254890154E-6	0.0
JN555585+	126681	6.64337415541709E-7	0.1428571492433548
JN555585+	126682	2.9526107357396116E-7	0.0
JN555585+	126683	2.9526107357396116E-7	0.0
JN555585+	126684	2.9526107357396116E-7	0.0
JN555585+	126685	2.9526107357396116E-7	0.0
JN555585+	126686	2.9526107357396116E-7	0.0
JN555585+	126687	2.9526107357396116E-7	0.0
JN555585+	126688	1.3031075314163676E-7	0.0
JN555585+	126689	2.9526107357396116E-7	2.0
JN555585+	126690	3.7592178026551393E-6	0.0
JN555585+	126691	8.045864254890154E-6	1.0
JN555585+	126692	2.7335773289957785E-5	0.0
JN555585+	126693	2.7335773289957785E-5	0.0
JN555585+	126694	2.7335773289957785E-5	0.0
JN555585+	126695	2.7335773289957785E-5	0.0
JN555585+	126696	2.7335773289957785E-5	0.0
JN555585+	126697	2.7335773289957785E-5	0.0
JN555585+	126698	1.0277545869322785E-4	1.0
JN555585+	126699	4.312419481610523E-4	0.0
JN555585+	126700	4.312419481610523E-4	0.0
JN555585+	126701	4.312419481610523E-4	0.0
JN555585+	126702	8.197937710679881E-4	1.0
JN555585+	126703	0.0025682769741494993	0.0
JN555585+	126704	0.0025682769741494993	0.0
JN555585+	126705	0.00459061899217076	1.0
JN555585+	126706	0.019242968422741275	1.0
JN555585+	126707	0.06291271574523274	1.0
JN555585+	127037	0.059383210468587466	0.0
JN555585+	127038	0.02893028202316676	0.0
JN555585+	127039	0.01401776551637216	0.0
JN555585+	127040	0.01401776551637216	0.0
JN555585+	127041	0.01401776551637216	0.0
JN555585+	127042	0.006754674575249678	0.0
JN555585+	127043	0.006754674575249678	0.0
JN555585+	127044	0.006754674575249678	0.0
JN555585+	127045	0.006754674575249678	0.0
JN555585+	127046	0.0032366149006402933	0.0
JN555585+	127047	0.0015420521254359452	0.05882352963089943
JN555585+	127048	0.0015420521254359452	0.0
JN555585+	127049	0.0015420521254359452	0.0
JN555585+	127050	0.0015420521254359452	0.0
JN555585+	127051	0.0015420521254359452	0.0555555559694767
JN555585+	127052	7.30445743627564E-4	0.0
JN555585+	127053	7.30445743627564E-4	0.0
JN555585+	127054	7.30445743627564E-4	0.0
JN555585+	127055	7.30445743627564E-4	0.0
JN555585+	127056	7.30445743627564E-4	0.0
JN555585+	127057	7.30445743627564E-4	0.0
JN555585+	127058	7.30445743627564E-4	0.0
JN555585+	127059	7.30445743627564E-4	0.0
JN555585+	127060	7.30445743627564E-4	0.0
JN555585+	127061	3.439665141949048E-4	0.0
JN555585+	127062	3.439665141949048E-4	0.0
JN555585+	127063	3.439665141949048E-4	0.0
JN555585+	127064	1.6100560238915804E-4	0.05882352963089943
JN555585+	127065	1.6100560238915804E-4	0.0
JN555585+	127066	1.6100560238915804E-4	0.0
JN555585+	127067	1.6100560238915804E-4	0.0
JN555585+	127068	1.6100560238915804E-4	0.0555555559694767
JN555585+	127069	1.6100560238915804E-4	0.0
JN555585+	127070	1.6100560238915804E-4	0.0
JN555585+	127071	1.6100560238915804E-4	0.0
JN555585+	127072	7.490634977462763E-5	0.0
JN555585+	127073	7.490634977462763E-5	0.0
JN555585+	127074	3.4634118712995164E-5	0.0
JN555585+	127075	3.4634118712995164E-5	0.0
JN555585+	127076	3.4634118712995164E-5	0.0
JN555585+	127077	3.4634118712995164E-5	0.0
JN555585+	127078	1.5912973462731603E-5	0.0
JN555585+	127079	3.632309159970407E-6	0.0
JN555585+	127080	3.632309159970407E-6	0.0
JN555585+	127081	3.632309159970407E-6	0.05882352963089943
JN555585+	127082	3.2948815330885126E-6	0.0
JN555585+	127083	1.484507064358254E-6	0.0
JN555585+	127084	1.484507064358254E-6	0.0
JN555585+	127085	6.64337415541709E-7	0.0555555559694767
JN555585+	127086	2.9526107357396116E-7	0.0
JN555585+	127087	1.3031075314163676E-7	0.0
JN555585+	127088	1.3031075314163676E-7	0.0
JN555585+	127089	1.3031075314163676E-7	0.0
JN555585+	127090	1.3031075314163676E-7	0.0
JN555585+	127091	1.3031075314163676E-7	0.0
JN555585+	127092	5.7102464859818916E-8	0.0
JN555585+	127093	5.7102464859818916E-8	0.0
JN555585+	127094	2.484118527800596E-8	0.0
JN555585+	127095	2.484118527800596E-8	0.0
JN555585+	127096	2.484118527800596E-8	0.0
JN555585+	127097	2.484118527800596E-8	0.0
