Ref	Pos	Value	x	y
JN555585+	98560	2.30863127221612	10223	0.909146569648887
JN555585+	114948	2.69389687237432	10232	0.909146569648887
JN555585+	131366	2.65679524558222	10264	0.909146569648887
JN555585+	16696	2.48062584100642	10275	0.909146569648887
JN555585+	16697	3.3890422908459	10276	0.909146569648887
JN555585+	16706	4.93838088183633	10281	0.909146569648887
JN555585+	16707	5.39394921802654	10282	0.909146569648887
JN555585+	16709	5.2689792150384	10283	0.910275880893157
JN555585+	115024	2.15200309354505	10294	0.911406076831012
JN555585+	115027	5.64385618987472	10295	0.911406076831012
JN555585+	98650	1.99424073081132	10304	0.912537158849661
JN555585+	65903	1.94341647173363	10310	0.915179803552738
JN555585+	115138	1.83007499865769	10331	0.915935735311525
JN555585+	115209	1.88230495743025	10346	0.915935735311525
JN555585+	115210	2.90914656964889	10347	0.915935735311525
JN555585+	16914	1.80885851249692	10349	0.915935735311525
JN555585+	16956	2.80885851249692	10359	0.915935735311525
JN555585+	16957	2.11195493265717	10360	0.915935735311525
JN555585+	16959	3.14347902098522	10361	0.915935735311525
JN555585+	66253	1.91593573531153	10399	0.915935735311525
JN555585+	49893	2.78587519474715	10410	0.915935735311525
JN555585+	115444	2.5077195018887	10417	0.915935735311525
JN555585+	49910	2.58084639234892	10418	0.915935735311525
JN555585+	115447	2.93649705779384	10419	0.915935735311525
JN555585+	82713	1.97852027268955	10435	0.915935735311525
JN555585+	99102	3.5177474207249	10437	0.915935735311525
JN555585+	99116	2.08926733819709	10444	0.915935735311525
JN555585+	33683	2.19099722516091	10478	0.915935735311525
JN555585+	33686	2.46063436581895	10482	0.915935735311525
JN555585+	66540	2.25481389912883	10529	0.92275700116754
JN555585+	115719	2.42468766941256	10535	0.92275700116754
JN555585+	115732	3.02261830276202	10539	0.92275700116754
JN555585+	132127	3.29121207477405	10542	0.92275700116754
JN555585+	132130	3.269262516307	10543	0.92275700116754
JN555585+	132129	5.46715918266664	10544	0.92275700116754
JN555585+	132147	1.84338765340236	10550	0.92275700116754
JN555585+	132144	6.77920804276961	10552	0.92275700116754
JN555585+	132145	4.59946207051627	10553	0.92275700116754
JN555585+	132150	1.89155648220041	10554	0.92275700116754
JN555585+	132151	2.3392060864192	10555	0.92275700116754
JN555585+	66621	2.62943712996176	10562	0.92275700116754
JN555585+	66623	1.80307826627967	10563	0.92275700116754
JN555585+	115799	1.80780583481666	10574	0.92275700116754
JN555585+	66685	1.83007499865769	10595	0.92275700116754
JN555585+	17534	2.38961490249894	10596	0.92275700116754
JN555585+	66689	2.15842936270448	10599	0.92275700116754
JN555585+	33929	2.71650149170649	10605	0.92275700116754
JN555585+	33931	1.88896868771126	10609	0.92275700116754
JN555585+	50401	2.23107466453625	10634	0.92275700116754
JN555585+	132347	2.20401860509832	10648	0.92275700116754
JN555585+	132578	2.23814740716155	10697	0.92275700116754
JN555585+	50662	2.38480529795943	10701	0.92275700116754
JN555585+	50663	6.01244476646665	10704	0.92275700116754
JN555585+	50664	2.9590374523215	10706	0.92275700116754
JN555585+	50665	2.9590374523215	10707	0.92275700116754
JN555585+	50666	6.53888663027318	10708	0.92275700116754
JN555585+	67063	3.97852027268955	10725	0.92275700116754
JN555585+	17931	2.5736713403	10735	0.924467368932643
JN555585+	99863	2.06491747678134	10738	0.924467368932643
JN555585+	99865	3.23910166385774	10740	0.925037942418778
JN555585+	50849	1.84944032352462	10815	0.929610672208602
JN555585+	132798	2.06491747678134	10830	0.929610672208602
JN555585+	50902	2.21089678259862	10841	0.929610672208602
JN555585+	18156	1.88896868771126	10850	0.929610672208602
JN555585+	34544	1.88896868771126	10854	0.929610672208602
JN555585+	34547	2.71650149170649	10857	0.929610672208602
JN555585+	67405	1.93236128322464	10888	0.929610672208602
JN555585+	132943	2.17276165371185	10890	0.929610672208602
JN555585+	132947	2.17276165371185	10895	0.929610672208602
JN555585+	132944	1.94573033757188	10896	0.929610672208602
JN555585+	132945	2.17276165371185	10897	0.929610672208602
JN555585+	132948	3.200912694026	10898	0.929610672208602
JN555585+	132949	3.29571821566451	10899	0.929610672208602
JN555585+	67478	2.16812275890833	10939	0.929610672208602
JN555585+	67480	4.73096685364476	10940	0.929610672208602
JN555585+	133035	2.24908728810187	10956	0.929610672208602
JN555585+	51181	2.10780328963452	10986	0.932784920003746
JN555585+	84281	3.27229732726276	11066	0.936497057793842
JN555585+	133491	1.98279071006778	11079	0.936497057793842
JN555585+	133496	1.98279071006778	11085	0.936497057793842
JN555585+	133497	2.85377925924896	11086	0.936497057793842
JN555585+	84393	6.90860401044779	11099	0.936497057793842
JN555585+	84392	7.58601211530244	11101	0.936497057793842
JN555585+	51632	3.07609676068609	11104	0.936497057793842
JN555585+	51634	9.99435343695886	11105	0.936497057793842
JN555585+	51636	2.89781481666968	11107	0.936497057793842
JN555585+	133661	1.80465240177778	11134	0.936497057793842
JN555585+	18980	4.45403163099471	11138	0.936497057793842
JN555585+	18982	2.32795188261513	11139	0.936497057793842
JN555585+	51785	1.81096617570998	11151	0.936497057793842
JN555585+	133802	1.80465240177778	11183	0.936497057793842
JN555585+	133818	2.1456053223469	11186	0.936497057793842
JN555585+	51929	2.15842936270448	11204	0.939952616430061
JN555585+	51930	1.83007499865769	11205	0.939952616430061
JN555585+	84707	1.84295628995442	11209	0.939952616430061
JN555585+	68406	1.98564470712293	11237	0.943416471733632
JN555585+	133974	2.2584251526812	11242	0.943416471733632
JN555585+	52121	2.2804514590112	11268	0.943416471733632
JN555585+	52128	2.00578235269401	11277	0.943416471733632
JN555585+	134126	2.54432051632381	11295	0.943416471733632
JN555585+	134127	4.78919555303876	11296	0.943416471733632
JN555585+	52237	2.73163214996317	11305	0.943416471733632
JN555585+	52243	2.76938707195858	11307	0.943416471733632
JN555585+	68626	2.29335894279059	11308	0.943416471733632
JN555585+	117948	3.96159648779865	11361	0.943416471733632
JN555585+	117950	3.40863972818069	11362	0.943416471733632
JN555585+	117979	1.91099499404126	11368	0.943416471733632
JN555585+	117978	7.44991430731388	11369	0.943416471733632
JN555585+	117980	1.90853095408977	11370	0.943416471733632
JN555585+	52469	1.93649705779384	11374	0.943416471733632
JN555585+	118139	5.89010601141295	11407	0.948047920465278
JN555585+	118141	4.50479215213717	11409	0.948047920465278
JN555585+	118142	3.26973188386193	11412	0.948627898378975
JN555585+	134530	1.86906913027355	11414	0.94983321302218
JN555585+	118144	4.41888982487445	11415	0.94983321302218
JN555585+	134534	3.23107466453625	11419	0.9503692323754
JN555585+	134532	1.86906913027355	11420	0.9503692323754
JN555585+	52620	2.18114943920457	11424	0.9503692323754
JN555585+	52621	3.8059129479837	11425	0.9503692323754
JN555585+	52622	2.82687256661934	11426	0.9503692323754
JN555585+	69063	3.87248056492269	11452	0.9503692323754
JN555585+	69064	7.11525613177268	11458	0.9503692323754
JN555585+	69066	3.37796212990169	11461	0.9503692323754
JN555585+	85482	2.99360222890185	11492	0.9503692323754
JN555585+	52719	2.34312231725649	11496	0.9503692323754
JN555585+	52720	1.92503794241878	11497	0.9503692323754
JN555585+	52721	1.95269428532164	11498	0.9503692323754
JN555585+	52722	2.04559686654011	11499	0.9503692323754
JN555585+	36348	2.2584251526812	11508	0.9503692323754
JN555585+	118331	1.96578428476209	11530	0.9503692323754
JN555585+	118330	4.46777896145082	11532	0.9503692323754
JN555585+	118353	3.28630418525664	11543	0.9503692323754
JN555585+	102042	1.98564470712293	11561	0.9503692323754
JN555585+	69331	3.39592867643114	11578	0.9503692323754
JN555585+	69333	4.62755437754562	11579	0.9503692323754
JN555585+	69334	4.25153876709596	11582	0.9503692323754
JN555585+	69336	2.26138655305231	11584	0.9503692323754
JN555585+	36596	2.2584251526812	11590	0.952694285321643
JN555585+	134966	2.97143084790323	11603	0.953858218455279
JN555585+	69441	5.09335608717552	11607	0.955605880741547
JN555585+	69443	6.26952266100792	11610	0.955605880741547
JN555585+	118615	2.23559722322694	11619	0.956577719438019
JN555585+	118617	7.41324326173331	11620	0.956577719438019
JN555585+	118616	3.26997601535264	11621	0.957355662691506
JN555585+	118620	4.51765256586173	11625	0.957355662691506
JN555585+	118646	2.32418406892773	11634	0.957355662691506
JN555585+	86014	1.93649705779384	11668	0.957355662691506
JN555585+	20530	3.05183893161962	11682	0.957355662691506
JN555585+	86216	6.47772276759479	11729	0.957355662691506
JN555585+	86219	2.14844527413186	11730	0.957355662691506
JN555585+	86221	2.14135584934554	11734	0.957355662691506
JN555585+	20920	1.91593573531153	11838	0.964376090369279
JN555585+	20921	1.91593573531153	11839	0.964376090369279
JN555585+	21051	2.68965987948785	11876	0.964376090369279
JN555585+	37470	2.26534456662099	11888	0.964376090369279
JN555585+	86636	1.86906913027355	11898	0.964376090369279
JN555585+	37495	1.93649705779384	11906	0.964376090369279
JN555585+	70485	5.47716852439132	11968	0.964376090369279
JN555585+	70487	3.37587421060219	11969	0.964376090369279
JN555585+	70488	8.50741935381914	11971	0.964376090369279
JN555585+	136033	4.26655133795099	11977	0.964376090369279
JN555585+	136037	2.22881869059588	11978	0.964376090369279
JN555585+	136063	3.0000000001	11987	0.964376090369279
JN555585+	119680	2.17136841841198	11988	0.964376090369279
JN555585+	70604	3.95862956568014	12015	0.966253988395364
JN555585+	70617	2.61410884648067	12027	0.966723845225702
JN555585+	70619	2.62890584840875	12029	0.966723845225702
JN555585+	87005	2.44839609632527	12032	0.966723845225702
JN555585+	87006	1.94064472248358	12039	0.969663921729041
JN555585+	103412	3.02688329425095	12066	0.971430847903229
JN555585+	103415	3.68038206589984	12068	0.971430847903229
JN555585+	103417	5.86705033117673	12070	0.971430847903229
JN555585+	54271	2.98564470712293	12077	0.971430847903229
JN555585+	103432	1.84944032352462	12086	0.971430847903229
JN555585+	103519	2.17136841841198	12141	0.971430847903229
JN555585+	136299	2.6633085525409	12149	0.971430847903229
JN555585+	70815	3.47928442292662	12172	0.971430847903229
JN555585+	21675	1.93649705779384	12180	0.971430847903229
JN555585+	103616	1.89566334028526	12189	0.971430847903229
JN555585+	70857	2.63262893445147	12193	0.971430847903229
JN555585+	70865	2.43440282424578	12200	0.971430847903229
JN555585+	120070	2.01741705317741	12223	0.971430847903229
JN555585+	120077	2.01741705317741	12226	0.971430847903229
JN555585+	120081	2.01741705317741	12228	0.971430847903229
JN555585+	120082	2.71311885231184	12231	0.973790120777151
JN555585+	38171	1.9928044986958	12235	0.976153258145632
JN555585+	87376	1.90238920347358	12254	0.978236026079396
JN555585+	87521	2.02494635723023	12306	0.978520272689549
JN555585+	87536	2.02494635723023	12312	0.978520272689549
JN555585+	87547	4.09365910731425	12317	0.978520272689549
JN555585+	87546	2.67702305380992	12318	0.978520272689549
JN555585+	87549	3.70668302733016	12319	0.978520272689549
JN555585+	87550	2.36257007948471	12321	0.978520272689549
JN555585+	136734	7.81550381246604	12345	0.978520272689549
JN555585+	136732	4.45150014229309	12348	0.978520272689549
JN555585+	87594	1.99588389162777	12357	0.978520272689549
JN555585+	136787	3.02062367222585	12371	0.978520272689549
JN555585+	38525	1.9928044986958	12393	0.978520272689549
JN555585+	54921	2.35230174403088	12398	0.978520272689549
JN555585+	54922	4.71650149170649	12399	0.978520272689549
JN555585+	87773	2.20328359848874	12434	0.985359053490641
JN555585+	87774	2.17974808402795	12435	0.985549482960982
JN555585+	22250	3.00642626925943	12442	0.98564470712293
JN555585+	22253	3.16488438484178	12444	0.98564470712293
JN555585+	87819	2.15200309354505	12469	0.98564470712293
JN555585+	87832	1.92503794241878	12474	0.98564470712293
JN555585+	22311	1.80465240177778	12483	0.98564470712293
JN555585+	87853	2.56111575886679	12488	0.98564470712293
JN555585+	87874	1.99519901383618	12503	0.98564470712293
JN555585+	137072	2.22387595391758	12522	0.98564470712293
JN555585+	87965	2.29218075159331	12534	0.98564470712293
JN555585+	120755	1.9503692323754	12540	0.98564470712293
JN555585+	55247	3.12728066413382	12546	0.98564470712293
JN555585+	104430	2.27229732726276	12561	0.98564470712293
JN555585+	88058	1.88896868771126	12569	0.98564470712293
JN555585+	137266	2.83650126781712	12580	0.98564470712293
JN555585+	88120	1.94897599707553	12591	0.990413951270802
JN555585+	88122	1.94897599707553	12594	0.992804498695796
JN555585+	22664	3.56064282162574	12631	0.992804498695796
JN555585+	22667	3.83650126781712	12633	0.992804498695796
JN555585+	22670	2.51045706445753	12634	0.992804498695796
JN555585+	22688	3.11611855784652	12641	0.992804498695796
JN555585+	22689	2.18033181660354	12642	0.992804498695796
JN555585+	121017	1.9503692323754	12652	0.992804498695796
JN555585+	88251	1.83650126781712	12654	0.992804498695796
JN555585+	22732	1.98360556184933	12661	0.992804498695796
JN555585+	22741	2.48600402073299	12663	0.992804498695796
JN555585+	22756	2.87262069362377	12669	0.992804498695796
JN555585+	22758	1.95535608504516	12670	0.992804498695796
JN555585+	104706	1.95735566269151	12681	0.992804498695796
JN555585+	137491	2.20756107003536	12686	0.992804498695796
JN555585+	137493	1.87898459913863	12690	0.992804498695796
JN555585+	88372	2.38332863965151	12704	0.992804498695796
JN555585+	104774	1.94341647173363	12710	0.992804498695796
JN555585+	88461	2.01936532496693	12733	0.995199013836179
JN555585+	137625	4.38429397594774	12737	0.995199013836179
JN555585+	22942	2.64072873354292	12738	0.995199013836179
JN555585+	22943	7.07049787339435	12739	0.995199013836179
JN555585+	22945	3.4822243952319	12742	0.996397763419804
JN555585+	88482	2.02914634575952	12746	0.998197757466015
JN555585+	88524	2.7809089418538	12770	1.0000000001
JN555585+	88541	2.6338721013021	12781	1.0000000001
JN555585+	88542	2.45898084696644	12785	1.0000000001
JN555585+	88544	2.03406183617363	12787	1.0000000001
JN555585+	23027	4.04247312671815	12802	1.0000000001
JN555585+	137718	2.40109038180647	12803	1.0000000001
JN555585+	23029	5.81077297918597	12804	1.0000000001
JN555585+	23162	1.95455702933883	12842	1.00240649766354
JN555585+	23179	1.97709959798992	12852	1.00481701639778
JN555585+	137908	2.68965987948785	12871	1.00965017013372
JN555585+	88771	5.39009959762894	12875	1.01207283240057
JN555585+	56003	2.25153876709596	12876	1.01207283240057
JN555585+	88770	1.92764915587532	12877	1.01364260805867
JN555585+	88774	3.05889368915357	12880	1.01449956979511
JN555585+	88780	3.69981259584874	12884	1.01449956979511
JN555585+	137933	1.84944032352462	12886	1.01449956979511
JN555585+	39645	3.67187056604432	12896	1.01449956979512
JN555585+	23292	1.80465240177778	12913	1.01936532496693
JN555585+	88894	1.9808911771523	12937	1.02914634575952
JN555585+	56133	6.84071351910403	12944	1.02914634575952
JN555585+	88902	2.22720943773422	12947	1.03209362980985
JN555585+	56136	5.96437609036928	12948	1.03209362980985
JN555585+	88917	2.24663996768313	12960	1.03406183617363
JN555585+	88918	2.24663996768313	12962	1.03406183617363
JN555585+	138114	2.42694869438553	12981	1.03899413171586
JN555585+	89019	1.81519076157171	13005	1.04766643373031
JN555585+	89047	3.02236781312845	13024	1.04890960058095
JN555585+	138196	3.36826375193134	13025	1.04890960058095
JN555585+	89056	2.63039393006816	13033	1.05139915260664
JN555585+	89058	3.13379849816746	13036	1.05289494853213
JN555585+	121833	5.45830053671865	13042	1.05374619117993
JN555585+	89064	1.8756718650978	13043	1.0538930080952
JN555585+	121832	3.01582496726168	13044	1.0538930080952
JN555585+	138227	5.19197869822103	13056	1.05889368915357
JN555585+	138224	2.27055599338488	13059	1.05889368915357
JN555585+	138225	2.64310498193709	13061	1.05889368915357
JN555585+	121872	3.26748031096499	13086	1.06642736183898
JN555585+	23584	2.01449956979511	13101	1.06894735381749
JN555585+	23585	2.61410884648067	13102	1.06894735381749
JN555585+	23593	2.23689199113156	13109	1.07324146811353
JN555585+	23601	2.24175774630338	13116	1.07400058154378
JN555585+	23602	2.24175774630338	13117	1.07780215170363
JN555585+	138344	5.96029913190326	13141	1.084160447764
JN555585+	138345	8.62418540068646	13142	1.084160447764
JN555585+	23734	3.18442457123743	13159	1.08926733819709
JN555585+	89308	2.62890584840875	13178	1.09439237037495
JN555585+	23779	1.98279071006778	13181	1.09439237037495
JN555585+	89331	2.02424754634668	13191	1.09953567365091
JN555585+	89333	2.77595972588207	13193	1.09953567365091
JN555585+	89348	2.02424754634668	13214	1.10469737876669
JN555585+	89354	1.93879984366326	13225	1.10469737876669
JN555585+	138527	2.09439237037495	13245	1.10987761787237
JN555585+	138539	1.83650126781712	13254	1.11191533704504
JN555585+	138554	2.53533173309656	13262	1.11507652454669
JN555585+	138563	1.85725982798392	13268	1.11637918381433
JN555585+	89451	3.40178140267658	13287	1.12029423381771
JN555585+	89452	1.98279071006778	13289	1.12029423381771
JN555585+	23945	1.96015973556821	13302	1.12553088218386
JN555585+	23987	3.29808135303299	13327	1.13078660763535
JN555585+	138696	2.97994234775875	13331	1.13078660763535
JN555585+	138715	1.94341647173363	13339	1.13078660763535
JN555585+	138718	4.14909149812515	13340	1.13078660763535
JN555585+	138719	5.4853102505629	13341	1.13078660763535
JN555585+	138717	2.19815155434894	13343	1.13078660763535
JN555585+	138720	2.40681699257388	13347	1.13078660763535
JN555585+	40421	4.9503692323754	13352	1.13210353610735
JN555585+	138866	2.02914634575952	13429	1.15200309354505
JN555585+	138867	3.43874175997011	13430	1.15200309354505
JN555585+	56949	1.88896868771126	13434	1.15200309354505
JN555585+	56984	1.88230495743025	13454	1.15735632803926
JN555585+	89773	7.61804700352512	13464	1.16004041261047
JN555585+	89776	3.64933131994088	13468	1.16272950013811
JN555585+	24272	2.23786383019889	13477	1.16272950013811
JN555585+	138970	3.18828721086983	13482	1.16272950013811
JN555585+	138971	1.87001053000737	13483	1.16407592584563
JN555585+	138969	2.23258060939208	13486	1.1641881843009
JN555585+	138974	2.24392558298609	13488	1.16812275890833
JN555585+	138973	3.19216022001703	13491	1.16812275890833
JN555585+	138987	3.91090365821514	13499	1.16812275890833
JN555585+	138995	1.88515707376124	13505	1.17353625509469
JN555585+	57105	1.97852027268955	13524	1.17625063979173
JN555585+	89951	2.41778811039488	13556	1.18442457123743
JN555585+	89950	1.92139016540363	13558	1.18442457123743
JN555585+	89953	2.41778811039488	13560	1.18442457123743
JN555585+	89952	3.34429590801582	13562	1.18442457123743
JN555585+	89961	2.40136256248177	13566	1.18442457123743
JN555585+	24432	2.17530002307832	13572	1.18442457123743
JN555585+	40822	5.16680902832046	13579	1.18989970130358
JN555585+	122772	2.2804514590112	13602	1.19539568905843
JN555585+	122774	4.63742992071529	13605	1.19539568905843
JN555585+	139194	2.78205348379474	13630	1.19897934204979
JN555585+	139195	3.83650126781712	13631	1.20069160848957
JN555585+	139193	5.29512803564365	13634	1.200912694026
JN555585+	139203	2.24013400382371	13644	1.200912694026
JN555585+	24608	1.83007499865769	13698	1.21201040290933
JN555585+	41026	1.9296106722086	13718	1.21759143517263
JN555585+	90193	3.60511416409579	13733	1.21759143517263
JN555585+	90195	4.75055465901416	13737	1.22123071881134
JN555585+	90194	4.07762089722247	13739	1.22123071881134
JN555585+	90198	2.05752814712934	13742	1.22179142370191
JN555585+	41054	1.9296106722086	13747	1.223194141402
JN555585+	90229	1.95875701786812	13758	1.223194141402
JN555585+	90230	2.10752065763422	13762	1.22600367498883
JN555585+	139460	2.200912694026	13797	1.23446525373702
JN555585+	24783	2.26534456662099	13807	1.23446525373702
JN555585+	123126	1.94341647173363	13832	1.24013400382371
JN555585+	57633	2.55074678548324	13847	1.24013400382371
JN555585+	106800	2.53011402382554	13862	1.24582511590157
JN555585+	106829	3.59400764042416	13877	1.24582511590157
JN555585+	106831	2.88363524340822	13878	1.24582511590157
JN555585+	106833	4.92257221794079	13881	1.24867911295672
JN555585+	90452	1.84295628995442	13887	1.25153876709596
JN555585+	57711	7.64385618987472	13896	1.25583890452959
JN555585+	57712	2.09485918644144	13898	1.25612603631776
JN555585+	57713	3.05603403501433	13899	1.25683306644933
JN555585+	24966	3.70301826234287	13908	1.25727513664511
JN555585+	41354	2.25153876709596	13909	1.25727513664511
JN555585+	24981	1.83007499865769	13914	1.25727513664511
JN555585+	41366	1.99424073081132	13915	1.25727513664511
JN555585+	24990	1.81730770258381	13919	1.25727513664511
JN555585+	139699	6.29103408704158	13925	1.25727513664511
JN555585+	139702	3.66610899672185	13927	1.25727513664511
JN555585+	139703	3.35660554662011	13928	1.25727513664511
JN555585+	139701	6.45229353917397	13930	1.25727513664511
JN555585+	41406	2.88896868771126	13935	1.26303440593379
JN555585+	41409	2.88896868771126	13937	1.26303440593379
JN555585+	106947	1.97143084790323	13939	1.26303440593379
JN555585+	41417	3.05289494853213	13942	1.26303440593379
JN555585+	90598	2.31165975953354	13949	1.26447782280346
JN555585+	139807	1.8512982697452	13964	1.2688167585278
JN555585+	139815	2.64010405501362	13975	1.2688167585278
JN555585+	139819	1.83282560967372	13980	1.2688167585278
JN555585+	90666	3.27628542943165	13983	1.27039779434728
JN555585+	90668	2.61410884648067	13988	1.27316878306751
JN555585+	139859	2.47757896544756	14032	1.2804514590112
JN555585+	25175	1.88896868771126	14038	1.28453366997914
JN555585+	139872	2.32553934853974	14045	1.28630418525664
JN555585+	90735	2.79585928331977	14051	1.28630418525664
JN555585+	139889	2.70301826234287	14057	1.28630418525664
JN555585+	139895	2.02261830276202	14059	1.28630418525664
JN555585+	139902	3.8427602582888	14064	1.28630418525664
JN555585+	107154	2.98768673866115	14075	1.29218075159331
JN555585+	107166	3.60572106098795	14084	1.29218075159331
JN555585+	107179	3.10366355927359	14093	1.29512803564365
JN555585+	107178	3.37915296368031	14095	1.29512803564365
JN555585+	58029	1.95735566269151	14097	1.29601339679964
JN555585+	107180	4.74369145745452	14098	1.29611180318323
JN555585+	107182	2.34210597692499	14100	1.29689930049584
JN555585+	139975	3.43998385650907	14114	1.29808135303299
JN555585+	41691	2.86249647635006	14135	1.3040061869901
JN555585+	139993	2.64761810867092	14136	1.3040061869901
JN555585+	139998	2.68192423070824	14138	1.3040061869901
JN555585+	139999	2.0702090023814	14140	1.3040061869901
JN555585+	139996	2.80126408776058	14141	1.3040061869901
JN555585+	140000	2.399730246591	14145	1.3040061869901
JN555585+	90855	2.11507652454669	14148	1.3040061869901
JN555585+	25339	2.57060720784409	14157	1.30896220392092
JN555585+	41741	2.05289494853213	14165	1.30995545332129
JN555585+	140110	1.95269428532164	14219	1.32192809498736
JN555585+	140108	1.95269428532164	14221	1.32192809498736
JN555585+	107367	2.13606154967603	14233	1.32192809498736
JN555585+	107369	2.89432192220546	14235	1.32192809498736
JN555585+	107368	2.36374827068199	14236	1.32192809498736
JN555585+	107370	4.53605290034021	14238	1.32192809498736
JN555585+	140148	1.94341647173363	14246	1.32795188261513
JN555585+	91008	4.63103214951714	14255	1.32795188261513
JN555585+	91011	5.21631790702676	14256	1.32795188261513
JN555585+	41861	3.09541956517868	14259	1.32795188261513
JN555585+	41862	7.79535999449635	14260	1.32795188261513
JN555585+	140164	2.5649048484799	14261	1.32795188261513
JN555585+	41865	3.20645087756743	14264	1.32795188261513
JN555585+	123841	2.68965987948785	14278	1.33400092728794
JN555585+	91076	5.94543563937029	14280	1.33400092728794
JN555585+	123844	1.86906913027355	14281	1.33400092728794
JN555585+	123848	2.19759995998516	14283	1.33400092728794
JN555585+	140262	1.79836613893035	14291	1.33400092728794
JN555585+	140266	5.02180437041835	14293	1.33400092728794
JN555585+	140267	3.58940840585235	14294	1.33400092728794
JN555585+	140264	3.0000000001	14295	1.33400092728794
JN555585+	140265	2.42468766941256	14297	1.33486715069486
JN555585+	140283	2.19429481526149	14312	1.34007544169762
JN555585+	140287	2.04559686654011	14315	1.34007544169762
JN555585+	41991	2.86906913027355	14322	1.34007544169762
JN555585+	140310	2.25153876709596	14328	1.34007544169762
JN555585+	9244	3.45883803920171	14333	1.34007544169762
JN555585+	9245	8.58394647860553	14334	1.34007544169762
JN555585+	9246	5.24868294762204	14335	1.34007544169762
JN555585+	9248	3.31444032325615	14336	1.34007544169762
JN555585+	42083	1.80465240177778	14349	1.34617564123404
JN555585+	42105	1.90238920347358	14357	1.34617564123404
JN555585+	91283	3.5405683814627	14365	1.3492354409831
JN555585+	91284	4.0318254459554	14368	1.3492354409831
JN555585+	107676	3.26534456662099	14372	1.35153455707269
JN555585+	91296	5.4093909362377	14377	1.35230174403088
JN555585+	140448	2.00578235269401	14378	1.35230174403088
JN555585+	140469	2.50869660659309	14387	1.35230174403088
JN555585+	25827	1.92275700116754	14417	1.35845397101248
JN555585+	9456	2.36945646490537	14426	1.36374827068199
JN555585+	9457	2.36945646490537	14427	1.3646325459416
JN555585+	9458	1.99862665852767	14429	1.3646325459416
JN555585+	9480	2.72499295260013	14453	1.36587144257496
JN555585+	9482	3.49005085379569	14456	1.36773178460049
JN555585+	9491	3.41200343928921	14467	1.37039358453574
JN555585+	25895	2.25153876709596	14482	1.37083769546831
JN555585+	42315	2.25536047804837	14532	1.37706964917982
JN555585+	42322	1.86624861121117	14548	1.38084787368667
JN555585+	124243	2.81096617570998	14549	1.38176134450455
JN555585+	124248	2.209227962238	14561	1.38332863965151
JN555585+	124250	3.58207999228804	14567	1.38332863965151
JN555585+	140637	2.58857375437353	14579	1.38332863965151
JN555585+	124259	4.45572659305482	14588	1.38646834718207
JN555585+	124260	4.97143084790323	14594	1.38646834718207
JN555585+	42361	2.01449956979512	14616	1.38961490249894
JN555585+	91523	2.88896868771126	14630	1.38961490249894
JN555585+	140702	1.95455702933883	14658	1.39592867643114
JN555585+	9630	1.93419794170425	14662	1.39592867643114
JN555585+	58792	4.30044836757691	14674	1.39592867643114
JN555585+	42456	1.99979391572494	14703	1.40227020330497
JN555585+	108005	1.81730770258381	14715	1.40227020330497
JN555585+	42500	2.01425671251567	14731	1.40774630007635
JN555585+	42501	4.61651981292146	14732	1.40839422557265
JN555585+	42503	2.78562647590072	14734	1.40863972818069
JN555585+	9739	5.14436303134292	14736	1.40863972818069
JN555585+	9742	2.52639860832655	14738	1.40863972818069
JN555585+	9743	5.91609308875454	14739	1.40863972818069
JN555585+	9745	3.84892052707119	14740	1.40863972818069
JN555585+	140822	1.82367722745954	14742	1.40863972818069
JN555585+	108150	2.200912694026	14791	1.41503749937884
JN555585+	108152	3.35561122124365	14793	1.41503749937884
JN555585+	140945	1.81096617570998	14814	1.41985451567662
JN555585+	108182	3.29990178865736	14820	1.42146376853828
JN555585+	108184	3.41229212264003	14821	1.42146376853828
JN555585+	140966	1.81730770258381	14828	1.42146376853828
JN555585+	140984	1.81730770258381	14838	1.42146376853828
JN555585+	59087	2.48735170419473	14843	1.42146376853828
JN555585+	59089	1.88896868771126	14845	1.42146376853828
JN555585+	108245	2.36906207057846	14847	1.42146376853828
JN555585+	91865	1.80465240177778	14848	1.42146376853828
JN555585+	108275	3.61410884648067	14854	1.42275246450685
JN555585+	91899	2.19539568905843	14856	1.42468766941256
JN555585+	108306	1.81096617570998	14869	1.42791879067558
JN555585+	91927	3.34994247115696	14872	1.42791879067558
JN555585+	124758	2.19759995998516	14892	1.42791879067558
JN555585+	91994	4.55034430395158	14895	1.42791879067558
JN555585+	141171	6.86207293523998	14907	1.43440282424577
JN555585+	141174	4.26495928285829	14910	1.43440282424577
JN555585+	141175	1.83336837833216	14912	1.43440282424577
JN555585+	141172	6.25858463321049	14913	1.43440282424577
JN555585+	141173	4.9463298566247	14914	1.43440282424577
JN555585+	141176	2.97814927887834	14919	1.43440282424577
JN555585+	10182	2.13606154967603	14952	1.43928504562552
JN555585+	10184	2.85244281168614	14954	1.43928504562552
JN555585+	10185	2.84445002093261	14955	1.43972970387062
JN555585+	10186	2.84844088112865	14956	1.44070556509955
JN555585+	124986	2.07704103586383	15013	1.44418384503836
JN555585+	124990	2.34617564123404	15015	1.44418384503836
JN555585+	124992	4.31538524912059	15018	1.44614803191887
JN555585+	124994	2.32795188261513	15020	1.44745897707122
JN555585+	10310	1.83282560967372	15024	1.44745897707122
JN555585+	10311	2.03283139256737	15025	1.44745897707122
